Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
32,"O Katz","Silicon content is a plant functional trait: implications in a changing world",2019,"Flora","Elsevier","https://www.sciencedirect.com/science/article/pii/S036725301830495X","https://scholar.google.com/scholar?cites=13350878668575062669&as_sdt=2005&sciodt=2007&hl=en",427,"2021-09-15 11:30:54","","","","",,,,,32,16.00,32,1,2,"","","https://scholar.google.com/scholar?q=related:jbrBv2nZR7kJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
12,"K Hardy","Plants as raw materials",2016,"Wild harvest: Plants in the hominin and pre-agrarian …","books.google.com","https://books.google.com/books?hl=en&lr=&id=BUK8DQAAQBAJ&oi=fnd&pg=PA71&dq=phytoliths+europe&ots=5Flo-8MOCV&sig=MOPTUycIyxjw_AhDVeENPCos7xA","https://scholar.google.com/scholar?cites=1614012652104344305&as_sdt=2005&sciodt=2007&hl=en",428,"2021-09-15 11:30:54","","","","",,,,,12,2.40,12,1,5,"… Acknowlegements Thanks to Lucy Kubiak-Martens for providing some extra information from northern Europe on basts and tar extraction … fire use at Kebara Cave (Israel) through high resolution study of prehistoric combustion features: Evidence from phytoliths and thin sections …","https://www.researchgate.net/profile/Karen-Hardy/publication/315955240_Plants_as_raw_materials/links/5e94a83f92851c2f529f26fa/Plants-as-raw-materials.pdf","https://scholar.google.com/scholar?q=related:8WKqp_QfZhYJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
5,"M Spataro, A Fletcher, CR Cartwright, D Baird","Boncuklu Höyük: The earliest ceramics on the Anatolian plateau",2017,"Journal of Archaeological …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352409X16306642","https://scholar.google.com/scholar?cites=15786353321383664443&as_sdt=2005&sciodt=2007&hl=en",429,"2021-09-15 11:30:54","","","","",,,,,5,1.25,1,4,4,"… Some of the bones are isotropic (Y. Goren, pers. comm. 2015). Occasional: vegetal matter (which is partly still in the fabric), biotite, hornblende, calcareous sandstone, shell fragments, phytoliths, opaques, plagioclase, a soil pellet, sub-rounded to rounded igneous inclusions …","https://livrepository.liverpool.ac.uk/3005715/1/JAS%202016%20BK%20ceramics.pdf","https://scholar.google.com/scholar?q=related:O5vhw7RkFNsJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
7,"A Arranz-Otaegui, JA López-Sáez, JL Araus…","Landscape transformations at the dawn of agriculture in southern Syria (10.7–9.9 ka cal. BP): Plant-specific responses to the impact of human activities and climate …",2017,"Quaternary Science …","Elsevier","https://www.sciencedirect.com/science/article/pii/S027737911730001X","https://scholar.google.com/scholar?cites=11488847374665558890&as_sdt=2005&sciodt=2007&hl=en",430,"2021-09-15 11:30:54","","","","",,,,,7,1.75,2,4,4,"","http://centaur.reading.ac.uk/69058/1/Arranz-Otaegui%20et%20al_2017.pdf","https://scholar.google.com/scholar?q=related:aqueFdGVcJ8J:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"A XXXX","Introduction to Archaeobotany",,"sas.upenn.edu","","https://web.sas.upenn.edu/jenbates/files/2019/12/JBates_Syllabus_Archbot.pdf","",431,"2021-09-15 11:30:54","PDF","","","",,,,,0,0.00,0,1,,"… (2013) Willcox (2012) Week 13 Seminar 12: Integrating datasets Lab 12: Microbotany I – phytoliths and starch Readings: Henry (2009) Garcia-Granero et al … GWW Barker and C. Gamble (eds.), Beyond domestication in prehistoric Europe. Academic Press: 107-128 …","https://web.sas.upenn.edu/jenbates/files/2019/12/JBates_Syllabus_Archbot.pdf","https://scholar.google.com/scholar?q=related:A9CcHXD5DkIJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
3,"I Ruiz, MJ Sanz-Sánchez","Effects of historical land-use change in the Mediterranean environment",2020,"Science of The Total Environment","Elsevier","https://www.sciencedirect.com/science/article/pii/S0048969720328321","https://scholar.google.com/scholar?cites=8290629908097578605&as_sdt=2005&sciodt=2007&hl=en",432,"2021-09-15 11:30:54","","","","",,,,,3,3.00,2,2,1,"… overgrazing. c, Berger et al. (2016), Alluvial sediments: charcoal, macrofauna, radiocarbon dating, geochemistry, phytoliths, Enhanced hydrosedimentary activity product of increased fire regime and upstream pastoralism. Soil …","","https://scholar.google.com/scholar?q=related:bbZizPk7DnMJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"M Cartmill, F Smith","8 Knowing Neanderthals through Their Teeth",2016,"What Teeth Reveal about Human Evolution","books.google.com","https://books.google.com/books?hl=en&lr=&id=05jsDAAAQBAJ&oi=fnd&pg=PA177&dq=phytoliths+europe&ots=jBLnlFewzU&sig=ZlUVBsAxhv-oaTK1P4mJVr5Q-OY","",433,"2021-09-15 11:30:54","","","","",,,,,0,0.00,0,2,5,"… and Josep Peris found 202 bird remains dated to about 150000 years ago, a time when only Neanderthals were in Europe (410) … In 2011, anthro- pologist Amanda Henry and colleagues found phytoliths and starch grains in the dental calculus of a 44000-year-old Neanderthal …","",""
10,"I Hodder","Assembling science at Çatalhöyük: interdisciplinarity in theory and practice",2017,"Assembling Çatalhöyük","ian-hodder.com","https://www.ian-hodder.com/s/Assembling_science_at_Catalhoyuk_Interd.pdf","https://scholar.google.com/scholar?cites=17500600242421483290&as_sdt=2005&sciodt=2007&hl=en",434,"2021-09-15 11:30:54","PDF","","","",,,,,10,2.50,10,1,4,"… on faunal remains composition, on oxygen isotope and dental microwear studies of sheep and on studies of larger samples of phytoliths (by Phi … of the archaeology of dynastic Egypt in which he had been trained; I have interpreted it through the lens of prehistoric Europe and my …","https://www.ian-hodder.com/s/Assembling_science_at_Catalhoyuk_Interd.pdf","https://scholar.google.com/scholar?q=related:GselxTKf3vIJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"EB Guttmann-Bond, JAJ Dungait, A Brown, ID Bull…","Journal of the North Atlantic",2016,"","academia.edu","https://www.academia.edu/download/51406299/JONA-2016-30_-complete.pdf","",435,"2021-09-15 11:30:54","PDF","","","",,,,,0,0.00,0,5,5,"… Such a finding would indicate the area followed an agricultural model closer to that currently accepted for Continental Europe than to … contexts 202 and 200) included porous to dense excremental fabric, and 202 also contained organic material with intact sheets of phytoliths …","https://www.academia.edu/download/51406299/JONA-2016-30_-complete.pdf","https://scholar.google.com/scholar?q=related:DRqB2EhEa_MJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"U Albarella","horns, changes in size and shape of, 172, 181–182, 183 human intervention, evidence of, 171, 172, 176 juvenile behavioral traits, 171",,"narrative","degruyter.com","https://www.degruyter.com/document/doi/10.1525/9780520932425-028/html","",436,"2021-09-15 11:30:54","","10.1525/9780520932425-028","","",,,,,0,0.00,0,1,,"… Banana, domestication of in Africa, 68–81 categories, 68 complexes, timing and diffusion of, 68, 78 Nkang, South Cameroon archaeological case study analysis of phytoliths from, 74–77 animal taxa represented at, 72 archaeological and paleo-environmental context, 69–72 …","",""
3,"A Gallego-Valle, L Colominas, A Burguet-Coca…","What is on the menu today? Creating a microwear reference collection through a controlled-food trial to study feeding management systems of ancient agropastoral …",2020,"Quaternary …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1040618220300628","https://scholar.google.com/scholar?cites=2420019448693176955&as_sdt=2005&sciodt=2007&hl=en",437,"2021-09-15 11:30:54","","","","",,,,,3,3.00,1,4,1,"… Keywords. Archaeozoology. Ancient livestock strategies. Diet. Ovis aries. Tooth wear patterns. Phytoliths. 1. Introduction. In the last decades, research focused on ancient livestock strategies have increased considerably … 2.4. Analysis of phytoliths, plants, and soil …","","https://scholar.google.com/scholar?q=related:e7rk5N2ilSEJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
6,"M Brass, AH Adam, DQ Fuller, C Stevens…","First season of the UCL–UoK-NCAM Expedition to the Southern Gezira (Sudan): Jebel Moya",2018,"Sudan & Nubia: the …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6887530/","https://scholar.google.com/scholar?cites=12409380960131067271&as_sdt=2005&sciodt=2007&hl=en",438,"2021-09-15 11:30:54","HTML","","","",,,,,6,2.00,1,5,3,"… Sediment samples for phytoliths were taken from the strata in this trench … Lithics and beads were also found in this sequence. Sediment samples for phytoliths were taken from the natural strata in this trench and from a possible residue on the quern surface …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6887530/","https://scholar.google.com/scholar?q=related:h60bSzz6NqwJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
1,"T Matarazzo, F Berna, P Goldberg","Micromorphological Study of Concotto Surfaces Protected by the Avellino Eruption in 3945 ± 10 cal. BP at the Early Bronze Age of Afragola Village in Southern Italy",2017,"Environmental Archaeology","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/14614103.2017.1353658","https://scholar.google.com/scholar?cites=276171743161899461&as_sdt=2005&sciodt=2007&hl=en",439,"2021-09-15 11:30:54","","10.1080/14614103.2017.1353658","","",,,,,1,0.25,0,3,4,"… 4200–3760 BP), a dynamic period marked in many parts of Europe by momentous socio-cultural change including increased agricultural production … and a coarse fraction composed exclusively of well-sorted small size grains (0.2 cm) (Figure 4(e)). Tracheids phytoliths are also …","https://www.academia.edu/download/54059419/Matarazzo_et._.pdf","https://scholar.google.com/scholar?q=related:xVkquLwo1QMJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
24,"Y Song, DJ Cohen, J Shi, X Wu, E Kvavadze…","Environmental reconstruction and dating of Shizitan 29, Shanxi Province: An early microblade site in north China",2017,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0305440317300079","https://scholar.google.com/scholar?cites=1267628312525072938&as_sdt=2005&sciodt=2007&hl=en",440,"2021-09-15 11:30:54","","","","",,,,,24,6.00,4,6,4,"… chronological definition that is based on the coldest period, ie, Greenland Stadial 3 (Hughes et al., 2013, Hughes and Gibbard, 2015), forces us to look carefully again at correlations with the archaeological record, which indicates a progressive depopulation in Europe and North …","https://www.researchgate.net/profile/David-Cohen-51/publication/312624469_Environmental_reconstruction_and_dating_of_Shizitan_29_Shanxi_Province_An_early_microblade_site_in_north_China/links/5a5d6a150f7e9b4f78397cd3/Environmental-reconstruction-and-dating-of-Shizitan-29-Shanxi-Province-An-early-microblade-site-in-north-China.pdf","https://scholar.google.com/scholar?q=related:KupI6zuFlxEJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
25,"J Meister, J Krause, B Müller-Neuhof, M Portillo…","Desert agricultural systems at EBA Jawa (Jordan): Integrating archaeological and paleoenvironmental records",2017,"Quaternary …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1040618216000598","https://scholar.google.com/scholar?cites=12955679849207246616&as_sdt=2005&sciodt=2007&hl=en",441,"2021-09-15 11:30:54","","","","",,,,,25,6.25,5,5,4,"","https://www.researchgate.net/profile/Julia-Meister-2/publication/294718569_Desert_agricultural_systems_at_EBA_Jawa_Jordan_Integrating_archaeological_and_paleoenvironmental_records/links/56cd80cd08ae4d8d6498e545/Desert-agricultural-systems-at-EBA-Jawa-Jordan-Integrating-archaeological-and-paleoenvironmental-records.pdf","https://scholar.google.com/scholar?q=related:GC-vQy7Sy7MJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
5,"L Stephens, E Ellis, D Fuller","The deep Anthropocene",2020,"… (a letöltés ideje: 2020. október 31.)","anthroecology.org","https://anthroecology.org/wp-content/uploads/2021/04/stephens_2020.pdf","https://scholar.google.com/scholar?cites=10758250926456984362&as_sdt=2005&sciodt=2007&hl=en",442,"2021-09-15 11:30:54","PDF","","","",,,,,5,5.00,2,3,1,"… as farmers migrated from the Fertile Crescent through Turkey and, from there, over the Bosporus and across the Mediterranean into Europe … Advances in the study of plant silica micro-fossils (phytoliths) have helped trace banana cultivation from the Island of New Guinea more …","https://anthroecology.org/wp-content/uploads/2021/04/stephens_2020.pdf","https://scholar.google.com/scholar?q=related:KlP8yzf8TJUJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
1,"T Chen, B Wang, H Mai, H Jiang","Last meals inferred from the possible gut contents of a mummy: A case study from Astana Cemetery, Xinjiang, China",2020,"Archaeometry","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/arcm.12555","https://scholar.google.com/scholar?cites=7099890421257575615&as_sdt=2005&sciodt=2007&hl=en",443,"2021-09-15 11:30:54","","10.1111/arcm.12555","","",,,,,1,1.00,0,4,1,"… rarely discovered, except in Egypt (Fahmy 2001), South America (Holden and Núñez 1993), the bog regions of Northern Europe (Helbæk 1958; … In total, two gut subsamples were processed to extract starch grains and phytoliths, based on established protocols with reference to …","https://www.researchgate.net/profile/Chen-Tao-19/publication/339649799_Last_meals_inferred_from_the_possible_gut_contents_of_a_mummy_a_case_study_at_the_Astana_Cemeteries_Xinjiang_China/links/5eaa6a7745851592d6abc7d7/Last-meals-inferred-from-the-possible-gut-contents-of-a-mummy-a-case-study-at-the-Astana-Cemeteries-Xinjiang-China.pdf","https://scholar.google.com/scholar?q=related:v5xBp7jgh2IJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
4,"S Naito, N Katsuta, S Kawakami, Y Koido…","Late Holocene climatic impact on vegetation and human activity in central Japan, recorded in sediment at Arao-Minami archaeological site, northwestern Nobi Plain",2019,"Quaternary …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1040618218310097","https://scholar.google.com/scholar?cites=10050128481563071406&as_sdt=2005&sciodt=2007&hl=en",444,"2021-09-15 11:30:54","","","","",,,,,4,2.00,1,5,2,"… occurring at this period because the archaeological examinations report the existence of paddy-field remains and rice phytoliths from the … nine cooling events with centennial-to-millennial frequencies, which were correlated with those of the North Atlantic and Europe (Bond et al …","","https://scholar.google.com/scholar?q=related:rlOaKps6eYsJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
32,"RN Spengler III","Fruit from the sands: the Silk Road origins of the foods we eat",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=RPqVDwAAQBAJ&oi=fnd&pg=PR7&dq=phytoliths+europe&ots=m22cMSZndW&sig=qvbYmQeJz4UsNV4YaO19dz8ABFU","https://scholar.google.com/scholar?cites=11593238062770440883&as_sdt=2005&sciodt=2007&hl=en",445,"2021-09-15 11:30:54","BOOK","","","",,,,,32,16.00,32,1,2,"… vii Page 10. new world The Americas or the Western Hemisphere of the globe—the parts of the world generally unknown to people in Europe or Asia before the expeditions of Christopher Columbus. old world A term usually referring to Europe, Asia, and Northern Africa …","","https://scholar.google.com/scholar?q=related:s0r4L5h046AJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
2,"LM Martínez, F Estebaranz-Sánchez…","Buccal dental-microwear and feeding ecology of Early Pleistocene Theropithecus oswaldi from Cueva Victoria (Spain)",2020,"Journal of human …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0047248419303677","https://scholar.google.com/scholar?cites=10272213785133511141&as_sdt=2005&sciodt=2007&hl=en",446,"2021-09-15 11:30:54","","","","",,,,,2,2.00,1,3,1,"… vertebrates, including a hominin phalanx, and the only undisputed specimen of the African cercopithecid T. oswaldi in Europe (Ferràndez-Cañadell … Particles that are harder than enamel, such as plant phytoliths and grit or dust incorporated during food processing, can scratch …","https://rua.ua.es/dspace/bitstream/10045/106248/5/Martinez_etal_2020_JHumanEvolution_revised.pdf","https://scholar.google.com/scholar?q=related:5fHAVwM8jo4J:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
7,"D García-Rivero, R Taylor…","Andalusi populations at La Dehesilla Cave (Sierra de Cádiz, Southern Iberia): an interdisciplinary approach to their rural economic systems",2019,"Journal of Islamic …","journals.equinoxpub.com","https://journals.equinoxpub.com/OLDJIA/article/viewArticle/36443","https://scholar.google.com/scholar?cites=18112416407322248495&as_sdt=2005&sciodt=2007&hl=en",447,"2021-09-15 11:30:54","","","","",,,,,7,3.50,2,3,2,"… https://doi.org/10.1558/jia.36443 Journal of Islamic Archaeology ISSN (print) 2051-9729 Keywords: Taifa kingdoms, Almohad period, Plant macro-remains, Palynology, Phytoliths, Zooarchaeology … Chronology Period Area Level Pollen Seeds Phytoliths Fauna …","https://journals.equinoxpub.com/OLDJIA/article/viewFile/36443/35858","https://scholar.google.com/scholar?q=related:L0VmPsI6XPsJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
4,"A Carneiro-Carvalho, T Pinto, H Ferreira…","Effect of silicon fertilization on the tolerance of Castanea sativa Mill. seedlings against Cryphonectria parasitica Barr.",2020,"Journal of Plant …","Springer","https://link.springer.com/article/10.1007/s41348-019-00283-z","https://scholar.google.com/scholar?cites=1551969589514747146&as_sdt=2005&sciodt=2007&hl=en",448,"2021-09-15 11:30:54","","10.1007/s41348-019-00283-z","","",,,,,4,4.00,1,4,1,"… In addition, it is considered an A 2 quarantine organism in Europe by the European and Mediterranean Plant Protection Organization … blue O solution to highlight vegetative tissues and pathogenic structures (ascospores and hyphae), as well as to identify phytoliths (Monteiro et …","","https://scholar.google.com/scholar?q=related:Cj08dR60iRUJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
27,"M Helander, T Phillips, SH Faeth, LP Bush…","Alkaloid quantities in endophyte-infected tall fescue are affected by the plant-fungus combination and environment",2016,"Journal of chemical …","Springer","https://link.springer.com/content/pdf/10.1007/s10886-016-0667-1.pdf","https://scholar.google.com/scholar?cites=9596658833939919992&as_sdt=2005&sciodt=2007&hl=en",449,"2021-09-15 11:30:54","PDF","10.1007/s10886-016-0667-1","","",,,,,27,5.40,5,5,5,"… Grasses typically have high levels of silicon (Si) phytoliths in leaf and other above ground parts, and these are thought to provide … We examined how alkaloid production in wild tall fescues originating from Northern Europe, which are highly infected with Epichloë endophytes (ca …","https://link.springer.com/content/pdf/10.1007/s10886-016-0667-1.pdf","https://scholar.google.com/scholar?q=related:eHSaO10uLoUJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
4,"E Schulz-Kornas, TM Kaiser, I Calandra, DE Winkler","A brief history of quantitative wear analyses with an appeal for a holistic view on dental wear processes",2020,"","researchgate.net","https://www.researchgate.net/profile/Ivan-Calandra/publication/348564664_A_brief_history_of_quantitative_wear_analyses_with_an_appeal_for_a_holistic_view_on_dental_wear_processes/links/6005425f92851c13fe1bed1a/A-brief-history-of-quantitative-wear-analyses-with-an-appeal-for-a-holistic-view-on-dental-wear-processes.pdf","https://scholar.google.com/scholar?cites=7858701981393620401&as_sdt=2005&sciodt=2007&hl=en",450,"2021-09-15 11:30:54","BOOK","","","",,,,,4,4.00,1,4,1,"… Consequently, microwear has been suggested to mainly originate from opal phytoliths intrinsic to ingesta of certain kinds; this interpretation stimulated new research avenues in paleobiology and especially towards dietary reconstruc- tion and ecological niche assignment in …","https://www.researchgate.net/profile/Ivan-Calandra/publication/348564664_A_brief_history_of_quantitative_wear_analyses_with_an_appeal_for_a_holistic_view_on_dental_wear_processes/links/6005425f92851c13fe1bed1a/A-brief-history-of-quantitative-wear-analyses-with-an-appeal-for-a-holistic-view-on-dental-wear-processes.pdf","https://scholar.google.com/scholar?q=related:sQ2gnNC3D20J:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
15,"C Bonsall, D Mlekuž, L Bartosiewicz…","Early farming adaptations of the northeast Adriatic Karst",2016,"… Asia and Europe","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781315417653-15/early-farming-adaptations-northeast-adriatic-karst-clive-bonsall-dimitrij-mleku%C5%BE-l%C3%A1szl%C3%B3-bartosiewicz-catriona-pickard","https://scholar.google.com/scholar?cites=17296947861313447557&as_sdt=2005&sciodt=2007&hl=en",451,"2021-09-15 11:30:54","","","","",,,,,15,3.00,4,4,5,"… The Origins and Spread of Domestic Animals in Southwest Asia and Europe, edited by Sue Colledge et al., 145–160 … Where data are available, sheep tend to be at least three to five times better represented than goat at prehistoric sites in southern Europe (Bartosiewicz 1999) …","","https://scholar.google.com/scholar?q=related:hWYKzG8aC_AJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"CL Yost","Phytolith analysis of late Pleistocene and early Holocene sediments from the Water Canyon Paleoindian site, LA134764, New Mexico",2016,"","oca.unm.edu","https://oca.unm.edu/docs/reports/Yost_2016.pdf","",452,"2021-09-15 11:30:54","PDF","","","",,,,,0,0.00,0,1,5,"… for a late BA sample than an early YD sample (Figure 3 A). In fact, the rise in C4 xerophytic phytoliths corresponds with … Europe experienced significantly cool and wetter conditions, and North America experienced changes in climate that varied by region in both the timing and …","https://oca.unm.edu/docs/reports/Yost_2016.pdf","https://scholar.google.com/scholar?q=related:zx4Drp0r0HcJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"M Olle","Silicon in a Sustainable Cropping System",2020,"Proceedings of the Latvian Academy of Sciences","search.proquest.com","https://search.proquest.com/openview/8a34a8543c3fda10a9372a563af73c27/1?pq-origsite=gscholar&cbl=2026619","",453,"2021-09-15 11:30:54","","","","",,,,,0,0.00,0,1,1,"… as a weak acid, Si(OH) 4 , and by biomineralisation through a succes- sive loss of water; heavy metals are bound in phytoliths, and SiO … Bent reported that SAAT technology can increase the yield of tomatoes up to 31% based on research done in Asia and Europe in 2012–2013 …","https://sciendo.com/pdf/10.2478/prolas-2020-0027","https://scholar.google.com/scholar?q=related:D1NGGxlkNugJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"P Roshan","Interdisciplinary study of the dental calculus in skeleton remains from the cemetery of Santa Maria do Olival (Tomar, Portugal) 15th to 16th century AD",2018,"","dspace.uevora.pt","https://dspace.uevora.pt/rdpc/handle/10174/25590","",454,"2021-09-15 11:30:54","","","","",,,,,0,0.00,0,1,3,"… as well as starch grains. Phytoliths and starch grains can be utilised to uniquely identify the plant of origin … 1988). Medieval Portugal, like rest of Middle Age Europe made up the lack of quality of food with quantity and was usually a nutrient deficient and monotonous diet …","https://dspace.uevora.pt/rdpc/bitstream/10174/25590/1/Mestrado-Arqueologia_e_Ambiente_Erasmus_Mundus_ARCHMAT-Paladugu_Roshan-Interdisciplinary_study_of_the_dental_calculus....pdf","https://scholar.google.com/scholar?q=related:BvfFg4Bo-y4J:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"LEEA NEWSOM","Caribbean Maize: First Farmers to Columbus Introduction",2016,"Histories of Maize","Routledge","","",455,"2021-09-15 11:30:54","CITATION","","","",,,,,0,0.00,0,1,5,"","","https://scholar.google.com/scholar?q=related:O7yYbIQQH5wJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
2,"M Cortés-Sánchez, FJ Jiménez-Espejo…","Reply to 'Dating on its own cannot resolve hominin occupation patterns' and 'No reliable evidence for a very early Aurignacian in Southern Iberia'",2019,"Nature ecology & …","nature.com","https://www.nature.com/articles/s41559-019-0887-1","https://scholar.google.com/scholar?cites=15947288968144475756&as_sdt=2005&sciodt=2007&hl=en",456,"2021-09-15 11:30:54","","","","",,,,,2,1.00,1,3,2,"… Likewise, micromorphological analysis on the in situ combustion structure from Bj/13, from which phytoliths and 14 C samples derive, indicates a clearly contrasting pattern, both in terms of elements burned and temperatures reached, from the hearths in the Middle Palaeolithic …","http://www.ugr.es/~grupo179/pdf/Cortes%20Sanchez%202019.pdf","https://scholar.google.com/scholar?q=related:bNbB_NImUN0J:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"I Schjellerup, A Davies","EAR",,"academia.edu","","https://www.academia.edu/download/41517380/EARTH_Series_Volume_3_teaser.pdf","",457,"2021-09-15 11:30:54","PDF","","","",,,,,0,0.00,0,2,,"… The same applies to agricultural techniques and tools from Medieval Europe, thanks to the study of historical texts (Comet 1992) and … 1989) used the analysis of plant tissue fragments, phytoliths and starch (Dickson 1987; Hansson and Isaksson 1994; Cummings 1992; Perry et …","https://www.academia.edu/download/41517380/EARTH_Series_Volume_3_teaser.pdf","https://scholar.google.com/scholar?q=related:b8GHy8PDFeEJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
9,"D Sordoillet, O Weller, N Rouge, M Buatier…","Earliest salt working in the world: From excavation to microscopy at the prehistoric sites of Ţolici and Lunca (Romania)",2018,"Journal of Archaeological …","Elsevier","https://www.sciencedirect.com/science/article/pii/S030544031730167X","https://scholar.google.com/scholar?cites=8085098128634842395&as_sdt=2005&sciodt=2007&hl=en",458,"2021-09-15 11:30:54","","","","",,,,,9,3.00,2,5,3,"… Consequently, the study and comprehension of salt management strategies have become a significant component of current archaeological research, as shown by recent studies and collective works in Europe (Pétrequin et al., 2001, Alexianu et al., 2011, Biddulph et al., 2012 …","","https://scholar.google.com/scholar?q=related:G410S-kJNHAJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
10,"MB Toffolo, MAS Martin, DM Master…","Microarchaeology of a grain silo: Insights into stratigraphy, chronology and food storage at Late Bronze Age Ashkelon, Israel",2018,"Journal of Archaeological …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352409X18300099","https://scholar.google.com/scholar?cites=5447917193440498429&as_sdt=2005&sciodt=2007&hl=en",459,"2021-09-15 11:30:54","","","","",,,,,10,3.33,3,4,3,"… Highlights. • A pit was unearthed in the LB II levels at Ashkelon, Israel. • Microarchaeological analysis identified lenses of chaff phytoliths and charred seeds. • Micromorphology confirmed that the microscopic remains are in primary deposition. • …","","https://scholar.google.com/scholar?q=related:_ZLDuNLjmksJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
